t,x,y,z,qw,qx,qy,qz
95.4478341,22.090709686279297,-8.939116477966309,0.9965550303459167,-0.28370019793510437,0.016003558412194252,-0.006183599587529898,-0.958759605884552
95.510336,22.12632179260254,-8.960331916809082,1.0021560192108154,-0.28370335698127747,0.01346338540315628,-0.005698821507394314,-0.958800733089447
95.5733441,22.164592742919922,-8.98332405090332,1.0073137283325195,-0.28369876742362976,0.01083578821271658,-0.0051521556451916695,-0.9588384628295898
95.6365372,22.203563690185547,-9.006949424743652,1.0117686986923218,-0.28368669748306274,0.008252655155956745,-0.004566630814224482,-0.9588706493377686
95.7002687,22.24494743347168,-9.032266616821289,1.0157297849655151,-0.2836659550666809,0.0055994438007473946,-0.0039125364273786545,-0.9588989019393921
95.7631423,22.284793853759766,-9.056864738464355,1.018885850906372,-0.2836390733718872,0.003120650304481387,-0.0032512254547327757,-0.9589205980300903
95.8261374,22.324796676635742,-9.081774711608887,1.021481990814209,-0.2836059629917145,0.000687493709847331,-0.0025538892950862646,-0.9589372873306274
95.8890083,22.364791870117188,-9.106890678405762,1.023573398590088,-0.28356724977493286,-0.0016659341054037213,-0.0018326564459130168,-0.9589492082595825
95.952123,22.404619216918945,-9.13210678100586,1.0252138376235962,-0.2835233509540558,-0.003963150549679995,-0.0010846407385542989,-0.9589565396308899
96.0151145,22.44411849975586,-9.15731143951416,1.0264599323272705,-0.28347519040107727,-0.006169293075799942,-0.00032435645698569715,-0.958959698677063
96.0776428,22.48129653930664,-9.181208610534668,1.0273301601409912,-0.28342577815055847,-0.008208244107663631,0.0004135546332690865,-0.9589590430259705
96.1405066,22.519731521606445,-9.206089973449707,1.027964472770691,-0.283370703458786,-0.010249520651996136,0.001187603105790913,-0.9589549899101257
96.2035662,22.557418823242188,-9.23065185546875,1.02836275100708,-0.2833132743835449,-0.012194478884339333,0.001957071479409933,-0.9589479565620422
96.2667372,22.5942325592041,-9.254793167114258,1.0285749435424805,-0.28325384855270386,-0.014005196280777454,0.0027044399175792933,-0.9589388370513916
96.3296096,22.63005256652832,-9.278422355651855,1.0286449193954468,-0.2831932604312897,-0.015689071267843246,0.00342683051712811,-0.9589284062385559
96.3925461,22.66476821899414,-9.301444053649902,1.028609037399292,-0.2831326723098755,-0.01724112592637539,0.0041176192462444305,-0.958916962146759
96.4556622,22.698345184326172,-9.323832511901855,1.0288774967193604,-0.2830917537212372,-0.010335282422602177,0.0013493598671630025,-0.9590362310409546
96.5187522,22.73113441467285,-9.34585189819336,1.0295218229293823,-0.28305163979530334,-0.00645191827788949,-0.0002103725855704397,-0.9590830206871033
96.5816506,22.76340103149414,-9.367719650268555,1.0301741361618042,-0.28301969170570374,-0.004786245990544558,-0.0008517153328284621,-0.9591018557548523
96.6445571,22.795270919799805,-9.389532089233398,1.0307563543319702,-0.28299620747566223,-0.0045652566477656364,-0.0008731501293368638,-0.9591097235679626
96.7077788,22.82676887512207,-9.411300659179688,1.0312588214874268,-0.28297945857048035,-0.005343769211322069,-0.00045207893708720803,-0.9591110348701477
